Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=de567c4b6b588c4c,NAVER IDC 서버 운영/관리(춘천),NIT Service 춘천 동면,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=23dfc13905f7fcc0,[Search] Knowledge Base Applications (신입...,네이버 서울,"이터 수집 및 취합 - 빅데이터 기술을 이용한 데이터 분석 - 데이터 시각화 [필요기술] - Java/ Python/Scala 중 최소 1 가지이상 숙련자 - Web(HTML, JS, D3 ) [우대사항] - 대용량 데이..."
https://kr.indeed.com/viewjob?jk=e7cc2dd53f8b03b7,빅데이터 분석(머신러닝/딥러닝) 컨설턴트 정규직,디앤아이컨설팅 서울 동대문구,"석사학위자의 경우 2년 이상 경력자 ㆍ분석결과에 대한 명확한 의사소통 및 문서화 기술이 있으신 분 ㆍR, Python 등 언어를 활용한 데이터 정제, 분석, 모델링, 시각화 경험이 있으신 분 ㆍ데이터 기반 실험 및 모델을 실..."
https://kr.indeed.com/viewjob?jk=4b3017286dd4fc26,"빅데이터 전문가, 클라우드 분야 IT 전문가 취업교육",한국기술교육직업전문학교 부산 동래구,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=aea07d26df8ae423,Machine Learning Researcher – Audio and...,Qualcomm Korea YH 서울,experience in machine learning • Programming skill in Python or C/C++ • Experience in PyTorch (preferred) or TensorFlow...
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=74b3d3c938870be2,Data Scientist,Motion2AI 서울,"thinking to define unstructured problems - Experience with Python (pandas, numpy), R, SQL... VBA to deal... large..."
https://kr.indeed.com/viewjob?jk=b602108c31558329,리서치분야 석사이상 경력직,케이지제로인 대한민국,"티팩터 리서치 2. 펀드, 금융 및 재무데이터 분석 3. 기업재무 관련 리서치 4. 기관 컨설팅 5. R, Python을 활용한 로직 개발 자격 요건 석사이상, 경력 3년이상, 경제학, 재무금융 전공자 우대사항 CFA..."
https://kr.indeed.com/viewjob?jk=e9d6c53d8915adf6,"[Search] 파파고 머신러닝(자연어처리, 컴퓨터비전) 엔지니어 신입/...",네이버 서울,"TensorFlow, PyTorch) · Python, C++ 등의 프로그... 자격요건] · 주도적으로 문제를 찾고, 해결할 수 있는 분 · Python 등의 프로그래밍 언어를 다룰 수 있는 분 · Tensorflow..."
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=c5d6000fcd662566,리서치(사회조사/마케팅/시장조사) 연구원 신입/경력 정규직,리서치앤유 서울,"PowerPoint 이용 문서작성 능숙자 SPSS, AMOS, R, Python 등 관련 툴 사용 가능자 주식회사 리서치앤유 리서치(사회조사/마케팅... 능숙자 SPSS, AMOS, R, Python 등 관련 툴 사용 가능자 1..."
https://kr.indeed.com/viewjob?jk=810816c790317a08,보안,NHN 4.4 성남 판교역,"등 개발 경력 3년 이상 - frida, ida, gdb 활용 가능 - Objective-C / Python Script 언어 개발 경험자 - 모바일 보안 솔루션 개발 경력 - Binary 난독화 / 암호화..."
https://kr.indeed.com/viewjob?jk=d4c52ba1a491a8b9,현대무벡스 경력사원 상시,현대무벡스 서울 종로구,PM>웹기획|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>정보보안|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=d506db8d8e7637bd,[K디지털무료교육] 빅데이터분석 AI활용 디지털트랜스포메이션 교육생 (2...,한경닷컴 서울 영등포구,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=d56db98820a1324c,스크립트 개발 프로그래머,Nexon 성남 분당구,"류하여 함께 도전해나갈 분들을 기다리고 있습니다. [주요업무] - JavaScript 및 기타(Lua, Python) 스크립트 엔진 연동, 프로젝트에 맞게 수정 및 최적화 - MOD-CORE 개발시 필요한 스크립팅 개발..."
https://kr.indeed.com/viewjob?jk=079e0398b7712102,Catalog Operation Associate (Process Aut...,Coupang 2.9 서울,"전산 관련 전공이거나 해당 업무 경험이 있으신 분 Scrapy Framework, Python 각종 라이브러리 등 크롤링에 필요한 Python 기반 기술에 대한 인사이트가 있으신분 데이터베이스(MongoDB, RDBMS) 에..."
https://kr.indeed.com/viewjob?jk=390d00ceeb84f2bd,인프라 엔지니어,RIDI Corp 서울,"키텍처 구성 경험이 있으신 분 Docker, ECS, K8S 등 컨테이너 기반의 서비스 운영 경험이 있으신 분 Python, Node.js, Typescript, GO 등 프로그래밍 경험이 있으신 분 우대사항 Docker..."
https://kr.indeed.com/viewjob?jk=da83ccf654e10ff8,Lead Engineer - McKinsey Digital (18-mon...,McKinsey & Company 4.3 서울,"languages/frameworks... Node.js, Go, Elixir, Java or Python Passionate about technology and excited about the impact..."
https://kr.indeed.com/viewjob?jk=2959e56e73bf958c,업무지원 시스템 운영 및 관리 담당자 경력직,우아한 형제들 서울 송파구,"지라, 컨플런스 솔루션 관리, 운영 경험 - AWS 클라우드 이해, 서버관리, 설치 운영 경험 - Java, Python, Google Apps Script 중 하나 이상 개발 가능하신 분 - 외주사, 협업 부서와 원활한..."
https://kr.indeed.com/viewjob?jk=794e209e405f4fc0,지스트 블록체인경제센터(강남소재) 계약직연구원,광주과학기술원 광주 북구,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=b9a9af798e9d24a5,보안 개발자 모집,넷마블 서울 구로구,"긍정적인 업무 성향 보유하신 분 - 신기술 습득과 개발을 좋아하며 동료와 함께 성장하고 싶으신 분 우대사항 - Python(django, flask)을 이용한 back-end 개발 경험 있으신 분 - javascript..."
https://kr.indeed.com/viewjob?jk=d7b1019fe6f88309,Backend Developer,KidsLoop 서울,CI / CD 파이프 라인 경험 VPC 대한 기본 이해 우대사항 Python / Java 경험 Docker / Kubernetes 경험 AWS... Experience with Python or Java Experience...
https://kr.indeed.com/viewjob?jk=3929f9c03665e38e,Credit Risk Manager,Toss 서울 강남구,"장상황 및 변화에 대한 전략적/분석적 능력을 보유하신 분 - SAS, SQL, KnowlegeSEEKER, Python, R 등 Tool사용이 가능하신 분 - 원활한 커뮤니케이션 가능하신 분 # 우대 사항 - 신용대출/신용카..."
https://kr.indeed.com/viewjob?jk=b9b358af4d75f12a,"마케팅, 웹개발 외 신입/경력 정규직",내방패밀리 서울 서초구,"있는 것이 있는 분 - Kotlin, Swift 이해도가 높은 자 - JAVA, JS, Node.JS, Python 이해도가 높은 자 - React, Vue, Angular 이해도가 높은 자 0 명 근무조건 고용형태: 정규직..."
https://kr.indeed.com/viewjob?jk=7f8dfa642aec3d26,데이터프로덕트 서비스기획 경력직,우아한 형제들 서울 송파구,"능력(windowing, left/right/cross join, CTE 등) ※ 별도 테스트 진행예정 - python, R 등을 활용한 간단한 데이터 활용능력 - 서버 혹은 클라이언트(웹/앱) 개발자 경력 - 고객향 서비스..."
https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524,데이터분석가(게임어뷰징 탐지),Nexon 성남 분당구,"시스템 운영 등의 빅데이터 활용 업무경력) - 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력 - Python, Scala 등과 같은 프로그래밍언어로 데이터 분석 및 모델링 능력 (탐색적 데이터분석/ 데이터 전처리..."
https://kr.indeed.com/viewjob?jk=67503f27b0365593,인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원 광주 북구,"우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ③ 인간대상연구 경험자..."
https://kr.indeed.com/viewjob?jk=1e95ae909de993eb,Solution Sales Architect,"FireEye, Inc. 서울",Reasonable knowledge of key technologies including SIEM/SOAR/EDR/TIP Optional: Desired expertise in scripting (e.g. python)
https://kr.indeed.com/viewjob?jk=d82f4988f7cedc22,Data Analytics 분야 컨설턴트 - 글로벌 컨설팅Firm,에스에프인촌 서울,본적으로 비즈니스 문제 해결이 가능한 컨설팅 자질을 갖추고 있어야 함 - Python 등 관련 코딩 경험자 우대 3) 영어 활용 능력 우수자 우대 4... 자질을 갖추고 있어야 함 - Python 등 관련 코딩 경험자 우대 3...
https://kr.indeed.com/viewjob?jk=a6d9692dec21424c,[아이콘트롤스] 2020년 경력 직원 (기술연구소) 연구개발부문,현대산업개발 3.0 성남 분당구,"3년 이상 - 프로그램 개발( Python, Java) 능력 보유 - 대용량... 이상 -오픈소스 기반 백엔드 개발자 -Spring, node.js, python 프레임워크를 활용한 서버 개발 역량 -AWS를 활용한 개발 유경험자..."
https://kr.indeed.com/viewjob?jk=d621cbb75440764e,백엔드 개발자,뉴트리션코트 서울 강남구,"개발 - 경력 1년 ~ 8년 - Python, Node.js, C#/ASP... 및 개발 <자격요건> - 초대졸 이상 - 경력 1년 ~ 8년 - Python, Node.js, C#/ASP.Net MVC, JAVA/Spring..."
https://kr.indeed.com/viewjob?jk=15138984e56b0b7a,Cloud Infrastructure Developer,SAP 4.3 서울,Your tasks will include developing a python based scalable job execution platform... development with Python Experience...
https://kr.indeed.com/viewjob?jk=f0df38dd41b4447f,AML 데이터 분석/모델링 전문가 모집,네이버파이낸셜 성남 정자동,"합니다. 자격요건 - 대용량 데이터 분석 Skill/Tool 사용이 가능하신 분 (SAS, R, Python 등) - Anomaly Detection 관점에서의 예측 모델링 개발을 경험하신 분 [우대사항] - FDS..."
https://kr.indeed.com/viewjob?jk=7ec73f225cc61300,QA Technical Tester (파견계약직),Electronic Arts 서울,"분 Quality Assurance/Quality Engineering 업무 및 테스트 자동화에 관심이 있으신 분 Python, Powershell 등을 활용한 스크립팅 활용이 가능하신 분 (C#, C++ 을 활용 능력 우대..."
https://kr.indeed.com/viewjob?jk=80295f9d3dd93f53,삼성전자 플랫폼 SM (Front/Backend/DBA/SWA),샘소프트 서울 서초구,"능력 (Terraform, CloudFormation 활용) - Kubernetes 운영 경험 - Bash, Python, Java, Javascript등 개발 언어 사용 경험 - Kafka, MQ, Redis 운영 경험..."
https://kr.indeed.com/viewjob?jk=e745dd08a50c50e4,Data Analyst Lead,Toss 서울 강남구,"있는 분 - 통계학 및 예측 모델링 관련 석/박사 학위 소지하신 분 혹은 경험이 풍부하신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - Data Warehouse..."
https://kr.indeed.com/viewjob?jk=ae928651c365a907,주간 보안 관제센터 관제 10년 이하,시스템 소프트웨어 개발/ 서비스 IT 서비스 기업 서울 강남구,"및 대응 (Incident Response)에 대한 경험 및 이해 필수 - 다양한 보안솔루션 운영 경험 - Python, GoLang 및 스크립트 언어 사용 가능자 • 우대사항 - ELK 기반 업무 유경험자 - 트렌드 마이..."
https://kr.indeed.com/viewjob?jk=96f799b6772a2fc8,[공통기술부문] 클라우드 엔지니어 (3년 이상),우아한 형제들 서울 송파구,"하나 이상의 퍼블릭 클라우드 아키텍처 구성 및 운영 경험이 있으신 분 - Linux 명령 및 Shell, Python 등 스크립트 개발에 익숙하신 분 - Terraform, CloudFormation 등 IaC 구축 및 운영..."
https://kr.indeed.com/viewjob?jk=e76292662d915031,Consultant - Cloud Infra,Microsoft 4.2 대한민국,"more... following: Azure PowerShell, CLI, Visual Studio, Python, Ruby or Terraform Identity: Designing and implementing..."
https://kr.indeed.com/viewjob?jk=aa3e1702724cf66c,AI 데이터 품질진단 인재,아이티지엔 서울 광진구,"AI 데이터 품질진단 [필수조건] - 학력: 학력무관 - 경력: 경력 2년 [우대조건] - JAVA, Python 등 웹개발 경험자 - JSON, XML 작업 유경험자 - 데이터 (정형, 비정형) 품질진단 유경험자 상세모집..."
https://kr.indeed.com/viewjob?jk=64edfbfd65a20197,자율주행로봇 S/W 개발자,㈜퓨처로봇 성남 분당구,AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>LiDAR|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=98c3495f6684d0ba,"Technical Solutions Engineer, Infrastruc...",Google 4.3 서울,"Experience in reading or debugging code in Java, C, C++, .NET, Python, Shell, Perl... JavaScript. Experience in managing..."
https://kr.indeed.com/viewjob?jk=25bd2e9729d88096,신약개발 및 프론트엔드/백엔드 개발자,아론티어 서울 서초구,"를 개발하고 유지보수 / Python 소스코드를 최적화하고, 패키지화... 능자 [자격요건] 경력사항: Python 개발 경력 3년 이상자 Django 개발 경력 3년 이상자 Python 패키지화 능숙자 Unix (Linux..."
https://kr.indeed.com/viewjob?jk=423f99006b5ad19b,AI 머신비전 데이터 엔지니어,우림아이씨티 성남 분당구,레임워크(Tensorflow 등) 사용 가능 ㆍ머신비전/머신러닝/딥러닝 지식 보유 및 관련 프로젝트 수행 ㆍ Python 개발 가능한 자 ㆍ경력 : 경력 2년 이상 우대사항 ㆍ딥러닝 프레임워크 경량화를 위한 네트워크 설계 경험...
https://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,카카오 4.0 성남 판교역,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
https://kr.indeed.com/viewjob?jk=5d35ee6dea9c6c4b,"시스템 개발,백엔드 정규직 경력자를 모십니다.",(주)쓰리제이 관심기업 서울 공덕동,"경험 - 웹 서비스의 설계/개발/성능 최적화 경험 - 빌드, 테스트, 배포 자동화 경험 [우대 사항] - Python, Node.js, Java, PHP, ASP 등 다양한 환경에서의 개발 경험 - 서비스 인프라 설계 및..."
https://kr.indeed.com/viewjob?jk=d69b5a1e60c65ce6,데이터 마케팅 경력사원,LG전자 3.8 서울 영등포구,"경험 보유자 - 통계/개발 Tool 활용 능력 보유자 (SQL, R, Python, Scalar, Hadoop 등) 3) 우대 사항 - 높은 통계... 운영 경험자 - SQL, R, Python 등 통계 패키지 활용 자격증..."
https://kr.indeed.com/viewjob?jk=a364452e977d6063,[KSTEC] 통계/Analytics 경력사원,지식시스템 성남 분당구,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
https://kr.indeed.com/viewjob?jk=5944a3016adb823a,고객경험 개선 CS운영관리자(2년 이상),우아한 형제들 서울 송파구,"툴(Jira, Wiki) 사용에 능숙하신 분 [우대사항] - SQL을 활용한 데이터 추출 능력 - R, Python 등을 활용한 데이터 가공 및 분석 능력 - 기획/개발부서와 능동적인 커뮤니케이션이 가능하신 분 - 우아한형..."
https://kr.indeed.com/viewjob?jk=0245b4534e6798db,"[베어런]베어런 프론트엔드, 백엔드 개발자",베어런 서울 역삼동,"React, Angular, Vue 등 지원자가 가진 개발스택을 활용하여 프론트엔드 개발을 진행합니다. • Python + Django를 이용하여 백엔드 개발을 진행합니다. 접수마감일 채용시까지 고용형태 기간의 정함이 없는..."
https://kr.indeed.com/viewjob?jk=22192c4556d52108,[Search] 글로벌 검색 서비스 개발,네이버 서울,"HTML / CSS / JavaScript 에 능숙하신 분 - Server-Side Script 개발 ( python, bash, makefile 등 ) 에 능숙하신 분 - 웹 서비스에 대한 이해가 높고 , 개발 경험이..."
https://kr.indeed.com/viewjob?jk=1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",에임즈인터내셔널코리아 서울 강남구,"있거나 이에 준하는 실질적인 기술 경력 -데이터를 다루기 위한 Python 혹은 R 등의 프로그래밍 능력 -SQL의 사용 능력 -데이터를 다루기 위한 Python, R, Java 중 1개의 프로그래밍 능력 -대용량 데이터..."
https://kr.indeed.com/viewjob?jk=b0e003c4c37296bf,4차 유망분야 국비무료 교육참여 / 게임·웹앱디자인·건축·영상제작·개발·...,더조은컴퓨터아트학원 서울 관악구,응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1b62babbbf2d717a,경험최적화 - 데이터 사이언티스트/분석가,Nexon 성남 분당구,피처 탐색 등) - 게임 내 행동 패턴 로그 분석과 패턴 식별 및 이를 통한 서비스 개선 지원자격 - Python을 사용한 데이터 분석 및 모델 개발 경험 - 머신러닝 라이브러리 활용 경험 - 셀프 모티베이션과 원활한...
https://kr.indeed.com/viewjob?jk=a16019f2df886967,룰루랩 알고리즘 경력 개발자 (전문연구요원),룰루랩 서울 강남구,"개발도구(Visual studio, python 등), 영상처리 라이브러리... 머신러닝 알고리즘 - 기술 : 개발도구 (Visual studio, python 등), 영상처리 라이브러리 (Open CV외), 머신러닝 라이브러리..."
https://kr.indeed.com/viewjob?jk=36a418cd05c30a44,안드로이드 개발자,스포카 서울 강남구,"합니다. 신기술 학습에 대한 열정 현재 스포카 크리에이터는 MSA기반의 서비스를 운영하고 있으며, 언어로는 Python, TypeScript, Rust, C#, Haskell, Kotlin 등 다양한 언어를 사용 중입니다..."
https://kr.indeed.com/viewjob?jk=a4015a0d112e9569,프론트엔드 정규직,바이오에이아이 서울 강남구,"프론트 엔드 구현 - DB 구축 - 신규 기능 개발 및 반영, 지속적인 개선 및 유지 보수 자격 조건 - Python, Django - RDBMS 경험 - UI개발 경험 우대 사항 - 딥러닝에 관심있으신 분 - 단위 테스트..."
https://kr.indeed.com/viewjob?jk=e803cc5c050eb359,데이터 엔지니어,NHN ACE 4.4 성남 판교역,개발자 - 영어 기술 문서를 읽고 구현하는데 문제 없는 분 - 클라우드 기반 서비스 개발 경험자 - Python ML 경험자 - 새로운 기술을 습득하고 활용에 있어 재미를 느끼는 개발자 본 채용은 상시 채용으로 면접...
https://kr.indeed.com/viewjob?jk=d0ca27a97ddf91f9,엔미디어플랫폼 데이터베이스 관리자 (DBA) 인재 안내,리더스소프트 성남 분당구,"운영 가능한 분 - DB관련 자격증 보유한 분 - 운영 자동화 스크립트(PowerShell, Shell, Python) 작성 가능한 분 - MongoDB, Redis에 관심 있으신 분 기타사항 - 서류 접수 이후 4주 이내로..."
https://kr.indeed.com/viewjob?jk=18ed6f92a291d134,Sr. Manager for Logistics digital transf...,Thermo Fisher Scientific 3.5 서울,"Excel (VBA, power pivots) skills - Experience in R studio, Python, data modeling, and hypothesis testing is a plus - Must..."
https://kr.indeed.com/viewjob?jk=611a08c9fbbafbc4,[공통기술부문] DBA,우아한 형제들 서울 송파구,"AWS 관리 운영 역량 보유 - 리눅스 운영 경험 - 자동화 작업, 배치 개발역량 보유(shell, python, nodejs 등) - SQL Tuning 역량 보유 [우대사항] - NoSQL 운영 경험이 있는 분..."
https://kr.indeed.com/viewjob?jk=72abb40412824104,Account Executive - Korea,Mistplay 서울,analytical approach to problem-solving. Experience with SQL / Python / VBA is a plus. Experience with Photoshop is a plus. We...
https://kr.indeed.com/viewjob?jk=f837dc18688a1d0f,[XTRM] Data Engineer,PUBG 서울,"stackshare.io/pubg/xtrm-data [지원 자격] 전산학 관련 이해 혹은 관련 분야 전공자 Python, Scala, 또는 Go 프로그래밍 언어 중 하나 이상의 언어를 능숙하게 사용할 줄 아시는 분..."
https://kr.indeed.com/viewjob?jk=7449dd28faebd96c,Support Engineer _ Developer Support,Microsoft 4.2 서울,"Source Web technologies and developing with Linux, Apache, Java, Node, Python, PHP, or Ruby - Experience with Docker images..."
https://kr.indeed.com/viewjob?jk=27cced9f952dfe71,Python 백엔드 개발자,Success Korea 서울,채용제목 Python 백엔드 개발자 회사소개 모바일게임사 업무내용/자격요건 담당직무 - 마케팅 및 게임 데이터 수집과 분석에 적합한 서버 아키텍쳐 구현 및 개발 - 다양한 기능 제공을 위한 REST API 개발 - 다양한...
https://kr.indeed.com/viewjob?jk=6ae76a6437a8a2b6,Solution Architecture: Starts-Up/Gaming,Success Korea 서울,"modern development languages... Ruby, Python and Node.js - Experience working... languages... Ruby, Python and Node..."
https://kr.indeed.com/viewjob?jk=371bf411a9529ae9,데이터 플랫폼 개발,Nexon 성남 분당구,"Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등 프로그래밍 기초지식을 지니신 분 -한 가지 이상의 개발 언어( Python, Java..."
https://kr.indeed.com/viewjob?jk=1611d72ece8e9efd,플랫폼 사업부 상시,제이엘케이인스펙션 서울 강남구,게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>HTML·퍼블리싱·UI개발>css... 로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=cc88fb97292ad896,전산 시스템 개발/운영 담당(System developer),Success Korea 서울,"Data Warehouse (DW) 리포트 개발 경험자 - PHP, Python, ReactJS 스킬 - 빅데이터플랫폼 또는 대용량데이터 처리 경험... 리포트 개발 경험자 - PHP, Python, ReactJS 스킬 - 빅데..."
https://kr.indeed.com/viewjob?jk=fa765e906dee93e3,Data Engineer(경력),PUBG 서울,"서초 Office 출근이 가능하신 분 - 하나 이상의 프로그래밍 언어를 익숙하게 사용 : Go, Scala, Python - 대용량 분산 처리 시스템 개발 및 운영 경험 [우대 사항] - 퍼블릭 클라우드 서비스(AWS..."
https://kr.indeed.com/viewjob?jk=786df6fc50dd84f3,딜리버리 데이터 과학자 (3년 이상),우아한 형제들 서울 송파구,"실무 경험이 있으신 분 - 복잡한 분석결과에 대한 명확한 의사소통 및 문서화 기술이 있으신 분 - R, Python 등 언어를 활용한 데이터 정제, 분석, 모델링, 시각화 경험이 있으신 분 [우대사항] - 기계학습(머신러닝..."
https://kr.indeed.com/viewjob?jk=2e471d0cf19be66c,Business Analyst (비즈니스 데이터 분석가) 경력 채용,Coupang 2.9 서울,"판단력으로 멀티태스킹이 가능하신 분 우대 사항 이커머스 또는 인터넷 서비스 업계 근무 경력을 보유하신 분 Python, R 등 기타 Programming language 사용 경력을 보유하신 분 한국어, 영어 모두 능숙한..."
https://kr.indeed.com/viewjob?jk=30b2c2b16c206ea3,"[웹 퍼블리셔 및 웹 개발 경력자, 3년 이상 경력~]",유앤파트너즈 서울 서초구,"2.JSP, jQuery, Spring Framework, Maria DB, JIRA, slack, Python, Elastcsearch, Git, REST API를 이용한 프로젝트 경험, 00 명 근무조건 고용형태: 정규직..."
https://kr.indeed.com/viewjob?jk=f2e8324d211ea289,데이터프로덕트 서버 개발자 (2년 이상),우아한 형제들 서울 송파구,운영 경험을 보유하신 분 [우대사항] - Spring batch 등을 활용한 배치 개발경험을 보유하신 분 - Python(Flask/Django)을 활용한 서비스 개발경험을 보유하신 분 - 머신러닝에 대한 이해를 갖추신 분...
https://kr.indeed.com/viewjob?jk=3ca6b46c86ea9ba3,"Senior Analyst/ Manager, Pricing",Klook 서울,"find tangible value... organisation. Strong with SQL, Python and Excel Min 5 years experience... revenue or pricing..."
https://kr.indeed.com/viewjob?jk=a987fbd059a15294,"Principal, Software Engineer (Coupang Se...",Coupang 2.9 서울,"요건 : 학사 이상 학위 소지자 엔터프라이즈 시스템 구축 7년 이상 객체 지향 프로그래밍 경험 및 Java, Python 등 그 외 언어에 대한 전문적 지식 보유 대규모 서비스 설계, 구축, 운영 경험 적극적으로 문제/장애..."
https://kr.indeed.com/viewjob?jk=3ed29c073589a53d,Principal Business Analyst (CPLB Complia...,Coupang 2.9 서울,"programming languages... Python, SQL... Trust and Safety domain Experience in Python, Apache Airflow DAGs, ETL creation..."
https://kr.indeed.com/viewjob?jk=75291751255b54e3,Senior Business Analyst (Coupang Eats),Coupang 2.9 서울,"business degree (MS or MBA) Business-level experience with Python as a plus Previous experience in e-commerce, food delivery..."
https://kr.indeed.com/viewjob?jk=3e5e543413aac231,"AI/Data Scientist, 데이터분석 모델링 전문인력 (차장급-대...",코어포인트 성남 분당구,"년 · - 필수조건 o DB 성능까지 고려한 SQL 프로그래밍 가능자 Python을 이용한 데이터 분석 3년 이상 경력자 (SAS, SPSS 등 통계... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=8857afae585a6f03,웹개발/앱개발/응용프로그램 개발자,옐로시스 서울 강남구,"HTML, CSS, PHP, jQuery ㆍJAVA, Kotlin, Flutter ㆍC++, C#, Python ㆍAWS, Azure 1명 근무조건 근무형태 : 정규직(수습기간)-3개월 근무일시 : 주 5일(월~금) 오전 9..."
https://kr.indeed.com/viewjob?jk=1b17d214a0d694f1,머신러닝기반 데이터분석_신입[4차],Success Korea 서울 선릉역,"알고리즘 및 모델 연구개발 [자격요건] - 대졸 이상 - R 또는 Python을 활용한 데이터 처리 및 분석 프로젝트 경험 - 수학, 통계, 산업공... 자격요건 - 대졸 이상 - R 또는 Python을 활용한 데이터 처리 및..."
https://kr.indeed.com/viewjob?jk=6a68b4e0dc19995e,SoC ASIC 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"및 Synthesis) - Linux, shell, tcl, python, perl 사용 원활 - Clock domain Crossing에 대한 깊은... Linux, shell, tcl, python, perl 사용 원활..."
https://kr.indeed.com/viewjob?jk=ee7bb11873ae75fa,[던전앤파이터] 리깅TA,네오플 서울 강남구,"리깅 구조를 설계하고 확장해 나갈수 있으신 분 - max script, python, mel, c# 중 한 가지 이상 사용가능하신 분 ※ 포트폴리오... 3D 툴 사용경험이 있으신 분 - Python 툴 개발 경험이 있으신 분..."
https://kr.indeed.com/viewjob?jk=d5597ab320c653af,검색품질 담당,Success Korea 서울 삼성동,"의 흐름 이해 자 - Excel 과 정규식 숙련 자 - 코딩 스킬 ( Python, Shell script, Java, R) 우대 [전형절차] 폰인터... 과 정규식 숙련 자 - 코딩 스킬 ( Python, Shell script..."
